관측연월,westsea_anomaly,eastsea_anomaly,eastchina_anomaly,eastasia_anomaly,global_anomaly,eastsea,산불발생일시,burned_time,burned_area,mungyeong_temp,문경최고기온(℃),문경최저기온(℃)
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.4,2023-02-14,103,0.03,3.5,8.5,-0.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-12,66,0.06,0.5,6.5,-6.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-10,76,0.01,3,6.9,0.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.4,2023-02-09,60,0.01,2.4,9.3,-5.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.4,2023-02-09,202,0.4,2.4,9.3,-5.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-08,107,0.02,2.2,9.1,-3.7
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-08,73,0.33,2.2,9.1,-3.7
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-08,226,0.3,2.2,9.1,-3.7
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-08,223,1.82,2.2,9.1,-3.7
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-07,106,0.16,2.9,10.8,-4.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-07,220,0.76,2.9,10.8,-4.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-07,167,0.01,2.9,10.8,-4.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-07,31,0.01,2.9,10.8,-4.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.7,2023-02-06,194,0.51,1.7,9,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.7,2023-02-06,133,0.19,1.7,9,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.7,2023-02-06,70,0.3,1.7,9,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.7,2023-02-06,118,0.1,1.7,9,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.7,2023-02-06,101,0.1,1.7,9,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,84,0.03,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,84,0.03,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,73,0.07,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,140,0.2,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,51,0.06,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,131,0.2,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.6,2023-02-05,104,0.03,0.2,7.7,-6.6
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.4,2023-02-04,100,0.1,-0.3,5.1,-5.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.4,2023-02-04,139,0.1,-0.3,5.1,-5.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.4,2023-02-04,156,0.5,-0.3,5.1,-5.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.9,2023-02-03,994,0.95,-0.1,5.9,-4.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.9,2023-02-03,83,0.48,-0.1,5.9,-4.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,238,1.3,3.7,7.9,-3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,72,0.2,3.7,7.9,-3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,113,0.03,3.7,7.9,-3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,214,0.17,3.7,7.9,-3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,49,0.05,3.7,7.9,-3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,10.7,2023-02-01,450,4.38,3.7,7.9,-3.3
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.6,2023-01-31,53,0.02,,,
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.6,2023-01-30,62,0.02,-1.1,3.9,-4.9
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.3,2023-01-29,164,0.6,-1.6,3.9,-9.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.3,2023-01-29,422,0.1,-1.6,3.9,-9.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.4,2023-01-28,62,0.03,-5.4,-0.7,-10.9
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.4,2023-01-28,61,0.1,-5.4,-0.7,-10.9
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.9,2023-01-27,203,0.5,-6.2,-2.3,-9.4
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.7,2023-01-26,67,0.01,-9,-6.3,-14.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,10.4,2023-01-25,55,0.12,-12.1,-5.5,-17.3
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.4,2023-01-24,22,0.07,-11.5,-1.9,-15.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.4,2023-01-24,145,0.01,-11.5,-1.9,-15.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12,2023-01-23,85,0.06,0.8,7.8,-6.3
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.3,2023-01-22,35,0.01,-2.2,2.6,-6
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.3,2023-01-22,20,0.01,-2.2,2.6,-6
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.3,2023-01-21,503,0.8,-3.9,1.4,-9.8
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.3,2023-01-21,135,0.3,-3.9,1.4,-9.8
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.3,2023-01-21,221,0.03,-3.9,1.4,-9.8
202301,0.091766,0.083818,0.078289,0.073548,0.074053,11.3,2023-01-21,40,0.01,-3.9,1.4,-9.8
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.3,2023-01-13,254,0.04,6.1,9.6,1.9
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-12,65,0.01,2.5,11,-5.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-12,244,0.7,2.5,11,-5.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-12,215,1.21,2.5,11,-5.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-12,1053,32.53,2.5,11,-5.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-11,105,0.1,2,11.8,-5.4
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-10,85,0.05,0.6,8,-5.4
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.2,2023-01-09,54,0.1,2.4,9.2,-3.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.2,2023-01-09,115,0.06,2.4,9.2,-3.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.2,2023-01-09,101,0.06,2.4,9.2,-3.1
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.2,2023-01-08,445,0.4,0.2,7.9,-5.6
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.9,2023-01-06,295,0.05,-0.5,6.4,-6.5
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.9,2023-01-06,45,0.03,-0.5,6.4,-6.5
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.2,2023-01-05,97,0.03,-1.6,5.6,-8.2
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.3,2023-01-04,324,0.02,-0.9,3.9,-7
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.4,2023-01-03,412,0.77,-2.8,1.9,-7.7
202301,0.091766,0.083818,0.078289,0.073548,0.074053,12.4,2023-01-03,90,0.05,-2.8,1.9,-7.7
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-02,144,0.05,-2.8,2.1,-6.6
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13,2023-01-02,57,0.33,-2.8,2.1,-6.6
202301,0.091766,0.083818,0.078289,0.073548,0.074053,13.7,2023-01-01,1488,0.09,1.9,5.9,-1.7
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.8,2022-12-31,130,0.02,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.8,2022-12-30,57,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.8,2022-12-30,91,0.2,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.8,2022-12-30,160,1.3,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.2,2022-12-29,50,0.1,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.2,2022-12-29,461,2,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.9,2022-12-28,141,0.2,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.5,2022-12-27,95,0.06,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.8,2022-12-26,42,0.02,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.8,2022-12-26,58,0.05,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.8,2022-12-26,55,0.06,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.7,2022-12-25,100,0.03,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,12.7,2022-12-24,106,0.1,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.6,2022-12-20,64,0.16,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.4,2022-12-19,58,0.03,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,13.4,2022-12-19,132,0.03,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.3,2022-12-17,306,0.3,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.8,2022-12-16,181,0.06,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.6,2022-12-15,94,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.6,2022-12-15,94,0.05,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.7,2022-12-14,551,5.2,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.9,2022-12-13,97,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.8,2022-12-10,46,0.02,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.9,2022-12-08,55,0.02,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.9,2022-12-08,216,0.2,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.9,2022-12-08,29,0.05,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.8,2022-12-07,118,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,14.8,2022-12-07,194,0.05,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15,2022-12-06,236,0.1,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15,2022-12-06,89,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.3,2022-12-05,97,0.1,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.3,2022-12-05,68,0.02,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,16.1,2022-12-04,73,0.9,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,16.1,2022-12-04,44,0.13,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.3,2022-12-02,74,0.1,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.3,2022-12-02,57,0.01,,,
202212,-0.019555,0.037845,0.026872,0.04647,0.067171,15.1,2022-12-01,143,0.06,,,
202211,0.104332,0.090485,0.043711,0.06129,0.063679,15.7,2022-11-30,41,0.06,-3.2,2.2,-5.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.9,2022-11-28,257,0.3,5.2,10.1,-1.7
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,50,0.1,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,147,0.05,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,50,0.03,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,61,0.04,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,22,0.01,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,60,0.01,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,16.8,2022-11-27,107,0.06,4.2,11.4,-2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.9,2022-11-26,200,0.01,9.4,14.7,1.4
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.6,2022-11-25,288,1,6.1,13.8,-0.6
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.6,2022-11-25,4045,5,6.1,13.8,-0.6
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.8,2022-11-23,170,0.16,10.9,16.7,5.4
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.8,2022-11-23,121,0.5,10.9,16.7,5.4
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.6,2022-11-20,1009,0.5,11.2,17.9,7
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.6,2022-11-20,37,0.1,11.2,17.9,7
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.5,2022-11-19,118,0.01,9,16.9,1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.5,2022-11-19,52,0.06,9,16.9,1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.3,2022-11-15,156,0.5,6.6,12.7,2.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.8,2022-11-12,69,0.02,13.4,19.6,5.7
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.8,2022-11-12,197,0.34,13.4,19.6,5.7
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.6,2022-11-11,41,0.01,11.5,19.2,5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-10,94,0.11,11.6,20,5.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-10,86,0.03,11.6,20,5.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-10,357,0.5,11.6,20,5.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-10,132,0.06,11.6,20,5.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20,2022-11-08,285,0.2,10.1,18.2,3.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20,2022-11-08,79,0.02,10.1,18.2,3.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-07,47,0.01,8.3,17.1,0.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,18.4,2022-11-07,72,0.1,8.3,17.1,0.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.5,2022-11-06,197,0.05,6.3,15.5,-1.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.5,2022-11-06,24,0.01,6.3,15.5,-1.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.5,2022-11-06,310,0.5,6.3,15.5,-1.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.7,2022-11-05,128,0.3,5.8,13.5,-1.3
202211,0.104332,0.090485,0.043711,0.06129,0.063679,17.7,2022-11-05,1032,0.8,5.8,13.5,-1.3
202211,0.104332,0.090485,0.043711,0.06129,0.063679,19.6,2022-11-04,25,0.02,6,11,0.6
202211,0.104332,0.090485,0.043711,0.06129,0.063679,19.6,2022-11-04,100,0.5,6,11,0.6
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20,2022-11-03,180,0.01,10,17.1,2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20,2022-11-03,48,0.03,10,17.1,2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20,2022-11-03,30,0.01,10,17.1,2.5
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.1,2022-11-02,56,0.01,11,19.2,3.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.1,2022-11-02,87,0.02,11,19.2,3.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.1,2022-11-02,129,0.02,11,19.2,3.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.1,2022-11-02,94,0.4,11,19.2,3.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.1,2022-11-02,570,3,11,19.2,3.9
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.4,2022-11-01,40,0.03,11.6,20.1,5.1
202211,0.104332,0.090485,0.043711,0.06129,0.063679,20.4,2022-11-01,127,0.05,11.6,20.1,5.1
202210,0.024128,0.101333,0.051365,0.067951,0.06243,20.4,2022-10-30,218,0.04,12.1,18.7,6.4
202210,0.024128,0.101333,0.051365,0.067951,0.06243,20.4,2022-10-30,253,0.04,12.1,18.7,6.4
202210,0.024128,0.101333,0.051365,0.067951,0.06243,20.4,2022-10-30,235,0.01,12.1,18.7,6.4
